customer_id,customer_name,plan,billing_type,invoice_date,invoice_id,amount_usd,status,is_first_month,is_churn_month
CUST-1085,Ironwood Construction,Pro,Monthly,2025-11-03,in_bdcbee65c6,2441.53,Paid,N,N
CUST-1085,Ironwood Construction,Pro,Monthly,2025-12-04,in_19723c16e5,2543.03,Paid,N,N
CUST-1086,Vantage Builders,Pro,Monthly,2025-01-25,in_73a90af36f,2476.15,Paid,Y,N
CUST-1086,Vantage Builders,Pro,Monthly,2025-02-27,in_4e9b2414e4,2472.08,Paid,N,N
CUST-1086,Vantage Builders,Pro,Monthly,2025-03-09,in_a9cd915650,2510.91,Paid,N,N
CUST-1086,Vantage Builders,Pro,Monthly,2025-04-11,in_dddba51bb9,2493.56,Paid,N,N
CUST-1086,Vantage Builders,Pro,Monthly,2025-05-25,in_7a9e12af4e,2454.0,Paid,N,N
CUST-1086,Vantage Builders,Pro,Monthly,2025-06-14,in_620762f430,2458.68,Paid,N,N
CUST-1086,Vantage Builders,Pro,Monthly,2025-07-10,in_303905e7e3,2527.84,Paid,N,N
CUST-1086,Vantage Builders,Pro,Monthly,2025-08-30,in_37674a8027,2467.02,Paid,N,N
CUST-1086,Vantage Builders,Pro,Monthly,2025-09-07,in_41127d4b35,2456.58,Paid,N,N
CUST-1086,Vantage Builders,Pro,Monthly,2025-10-15,in_2da746ded7,2539.51,Paid,N,N
CUST-1086,Vantage Builders,Pro,Monthly,2025-11-06,in_9a238137ff,2469.94,Refunded,N,N
CUST-1086,Vantage Builders,Pro,Monthly,2025-12-28,in_86059dd004,2563.11,Paid,N,N
CUST-1087,Cobalt General Contractors,Pro,Monthly,2025-01-13,in_3f26e06614,2462.5,Paid,Y,N
CUST-1087,Cobalt General Contractors,Pro,Monthly,2025-02-27,in_1af325497f,2486.02,Paid,N,N
CUST-1087,Cobalt General Contractors,Pro,Monthly,2025-03-09,in_86625fe2c4,2482.35,Paid,N,N
CUST-1087,Cobalt General Contractors,Pro,Monthly,2025-04-21,in_26db70198f,2479.19,Paid,N,N
CUST-1087,Cobalt General Contractors,Pro,Monthly,2025-05-01,in_3f15231833,2554.47,Paid,N,N
CUST-1087,Cobalt General Contractors,Pro,Monthly,2025-06-20,in_913ce8fd94,2460.44,Paid,N,N
CUST-1087,Cobalt General Contractors,Pro,Monthly,2025-07-25,in_78185b1ddf,2476.35,Paid,N,N
CUST-1087,Cobalt General Contractors,Pro,Monthly,2025-08-17,in_91d6ddab00,2433.94,Paid,N,N
CUST-1087,Cobalt General Contractors,Pro,Monthly,2025-09-11,in_7cce3acdd0,2452.81,Paid,N,N
CUST-1087,Cobalt General Contractors,Pro,Monthly,2025-10-24,in_969d253d00,2429.75,Paid,N,N
CUST-1087,Cobalt General Contractors,Pro,Monthly,2025-11-15,in_7b85e9d904,2530.4,Paid,N,N
CUST-1087,Cobalt General Contractors,Pro,Monthly,2025-12-09,in_8e81039459,2441.46,Paid,N,N
CUST-1088,Cobalt Concrete,Starter,Monthly,2025-01-29,in_78b84afd46,303.03,Paid,Y,N
CUST-1088,Cobalt Concrete,Starter,Monthly,2025-02-26,in_36c311b9fd,300.66,Paid,N,N
CUST-1088,Cobalt Concrete,Starter,Monthly,2025-03-22,in_5ea27e377b,306.87,Paid,N,N
CUST-1088,Cobalt Concrete,Starter,Monthly,2025-04-09,in_7b4372567a,304.89,Paid,N,N
CUST-1088,Cobalt Concrete,Starter,Monthly,2025-05-22,in_c0c5026b11,292.14,Paid,N,N
CUST-1088,Cobalt Concrete,Starter,Monthly,2025-06-30,in_806e620d8d,290.16,Paid,N,N
CUST-1088,Cobalt Concrete,Starter,Monthly,2025-07-02,in_a0b27145ce,292.36,Paid,N,N
CUST-1088,Cobalt Concrete,Starter,Monthly,2025-08-13,in_90d7752025,302.2,Paid,N,N
CUST-1088,Cobalt Concrete,Starter,Monthly,2025-09-13,in_45696d266c,293.22,Paid,N,N
CUST-1088,Cobalt Concrete,Starter,Monthly,2025-10-27,in_c37261ca44,298.0,Refunded,N,N
CUST-1088,Cobalt Concrete,Starter,Monthly,2025-11-06,in_34eb2a9e05,307.17,Paid,N,N
CUST-1088,Cobalt Concrete,Starter,Monthly,2025-12-06,in_7774855da3,299.22,Paid,N,N
CUST-1089,Stonegate Contracting,Starter,Annual (prepaid),2025-05-23,in_9926d63e6c,307.49,Paid,Y,N
CUST-1089,Stonegate Contracting,Starter,Annual (prepaid),2025-06-17,in_befe919c58,302.11,Paid,N,N
CUST-1089,Stonegate Contracting,Starter,Annual (prepaid),2025-07-05,in_b132108cd6,304.69,Paid,N,N
CUST-1089,Stonegate Contracting,Starter,Annual (prepaid),2025-08-22,in_184d4d6fbd,304.35,Paid,N,N
CUST-1089,Stonegate Contracting,Starter,Annual (prepaid),2025-09-14,in_33498651d1,296.19,Paid,N,N
CUST-1089,Stonegate Contracting,Starter,Annual (prepaid),2025-10-26,in_435de20736,299.57,Paid,N,N
CUST-1089,Stonegate Contracting,Starter,Annual (prepaid),2025-11-29,in_d370d11aca,294.58,Paid,N,N
CUST-1089,Stonegate Contracting,Starter,Annual (prepaid),2025-12-13,in_a76335c5b8,296.06,Paid,N,N
CUST-1090,Marlow Construction,Growth,Monthly,2025-01-12,in_b80a816717,919.77,Failed,Y,N
CUST-1090,Marlow Construction,Growth,Monthly,2025-02-07,in_c7d6ddbdf2,888.97,Paid,N,N
CUST-1090,Marlow Construction,Growth,Monthly,2025-03-16,in_cd82546ab4,883.61,Failed,N,N
CUST-1090,Marlow Construction,Growth,Monthly,2025-04-19,in_c022cdec28,898.75,Paid,N,N
CUST-1090,Marlow Construction,Growth,Monthly,2025-05-14,in_4020808211,914.95,Failed,N,N
CUST-1090,Marlow Construction,Growth,Monthly,2025-06-27,in_df98355892,900.97,Paid,N,N
CUST-1090,Marlow Construction,Growth,Monthly,2025-07-30,in_5587e18fa0,895.38,Paid,N,N
CUST-1090,Marlow Construction,Growth,Monthly,2025-08-08,in_e4ee01a695,886.82,Paid,N,N
CUST-1090,Marlow Construction,Growth,Monthly,2025-09-21,in_4e913936bd,896.63,Paid,N,N
CUST-1090,Marlow Construction,Growth,Monthly,2025-10-07,in_ca0d3ad4bb,904.6,Paid,N,N
CUST-1090,Marlow Construction,Growth,Monthly,2025-11-29,in_96b7fbd6dc,910.98,Paid,N,N
CUST-1090,Marlow Construction,Growth,Monthly,2025-12-15,in_6755c5a1f0,872.08,Paid,N,N
CUST-1091,Ironwood Mechanical,Growth,Monthly,2025-02-21,in_60cddde744,878.2,Paid,Y,N
CUST-1091,Ironwood Mechanical,Growth,Monthly,2025-03-23,in_cc35b9e9c6,899.95,Paid,N,N
CUST-1091,Ironwood Mechanical,Growth,Monthly,2025-04-24,in_c53f3c22a8,906.26,Paid,N,N
CUST-1091,Ironwood Mechanical,Growth,Monthly,2025-05-27,in_648acc54b4,873.12,Paid,N,N
CUST-1091,Ironwood Mechanical,Growth,Monthly,2025-06-04,in_43eb4e93b9,918.43,Paid,N,N
CUST-1091,Ironwood Mechanical,Growth,Monthly,2025-07-19,in_1c2af0c941,917.08,Refunded,N,N
CUST-1091,Ironwood Mechanical,Growth,Monthly,2025-08-04,in_9b56d964d9,903.96,Paid,N,N
CUST-1091,Ironwood Mechanical,Growth,Monthly,2025-09-14,in_a76bc89a0b,872.71,Paid,N,N
CUST-1091,Ironwood Mechanical,Growth,Monthly,2025-10-03,in_b9a37eb3a0,923.0,Paid,N,N
CUST-1091,Ironwood Mechanical,Growth,Monthly,2025-11-28,in_aa94b58551,876.12,Paid,N,N
CUST-1091,Ironwood Mechanical,Growth,Monthly,2025-12-24,in_580bb91829,903.08,Failed,N,N
CUST-1092,Pinecrest Contracting,Growth,Monthly,2025-02-19,in_b3fe72f124,912.99,Paid,Y,N
CUST-1092,Pinecrest Contracting,Growth,Monthly,2025-03-04,in_3cec0114fb,901.24,Paid,N,N
CUST-1092,Pinecrest Contracting,Growth,Monthly,2025-04-14,in_ac1b0b8070,889.75,Paid,N,N
CUST-1092,Pinecrest Contracting,Growth,Monthly,2025-05-31,in_2b709f5efb,902.93,Paid,N,N
CUST-1092,Pinecrest Contracting,Growth,Monthly,2025-06-08,in_849765fb81,902.49,Paid,N,N
CUST-1092,Pinecrest Contracting,Growth,Monthly,2025-07-01,in_cb8a56f972,908.74,Paid,N,N
CUST-1092,Pinecrest Contracting,Growth,Monthly,2025-08-28,in_719543d841,903.47,Paid,N,N
CUST-1092,Pinecrest Contracting,Growth,Monthly,2025-09-29,in_43ea9de5a9,920.87,Paid,N,N
CUST-1092,Pinecrest Contracting,Growth,Monthly,2025-10-14,in_2566b21895,905.86,Paid,N,N
CUST-1092,Pinecrest Contracting,Growth,Monthly,2025-11-02,in_9f7348e190,879.82,Failed,N,N
CUST-1092,Pinecrest Contracting,Growth,Monthly,2025-12-30,in_5d6836de46,912.52,Paid,N,N
CUST-1093,Timberview Builders,Enterprise,Annual (prepaid),2025-01-20,in_bbf06a3c90,6653.01,Failed,Y,N
CUST-1093,Timberview Builders,Enterprise,Annual (prepaid),2025-02-28,in_a81a009118,6923.21,Paid,N,N
CUST-1093,Timberview Builders,Enterprise,Annual (prepaid),2025-03-02,in_3330a00450,6709.18,Paid,N,N
CUST-1093,Timberview Builders,Enterprise,Annual (prepaid),2025-04-12,in_1ba1837d58,6959.86,Paid,N,N
CUST-1093,Timberview Builders,Enterprise,Annual (prepaid),2025-05-02,in_89ed0b9496,6806.6,Paid,N,N
CUST-1093,Timberview Builders,Enterprise,Annual (prepaid),2025-06-09,in_512195c065,6883.87,Paid,N,N
CUST-1093,Timberview Builders,Enterprise,Annual (prepaid),2025-07-26,in_c2e14a644d,6618.72,Paid,N,N
CUST-1093,Timberview Builders,Enterprise,Annual (prepaid),2025-08-17,in_637a70a369,6627.95,Paid,N,N
CUST-1093,Timberview Builders,Enterprise,Annual (prepaid),2025-09-04,in_b3578ceecb,6920.81,Paid,N,N
CUST-1093,Timberview Builders,Enterprise,Annual (prepaid),2025-10-21,in_1a007a9e85,6926.97,Paid,N,N
CUST-1093,Timberview Builders,Enterprise,Annual (prepaid),2025-11-17,in_8e1291e838,6760.79,Paid,N,N
CUST-1093,Timberview Builders,Enterprise,Annual (prepaid),2025-12-30,in_68d658b47a,6955.57,Paid,N,N
CUST-1094,Cascade Framing Co,Starter,Monthly,2025-01-31,in_aed123b7bb,296.52,Paid,Y,N
CUST-1094,Cascade Framing Co,Starter,Monthly,2025-02-11,in_b1dd0546be,298.75,Paid,N,N
CUST-1094,Cascade Framing Co,Starter,Monthly,2025-03-04,in_c0092a9dd8,302.26,Paid,N,Y
CUST-1095,Anchor Construction,Pro,Monthly,2025-04-18,in_e6b85d6b1a,2523.56,Paid,Y,N
CUST-1095,Anchor Construction,Pro,Monthly,2025-05-26,in_883968021b,2454.63,Paid,N,N
CUST-1095,Anchor Construction,Pro,Monthly,2025-06-19,in_584b0f0ed0,2498.07,Paid,N,N
CUST-1095,Anchor Construction,Pro,Monthly,2025-07-14,in_b593c8f87c,2425.77,Paid,N,N
CUST-1095,Anchor Construction,Pro,Monthly,2025-08-27,in_29f566d534,2453.95,Paid,N,N
CUST-1095,Anchor Construction,Pro,Monthly,2025-09-19,in_945326e799,2425.84,Paid,N,N
CUST-1095,Anchor Construction,Pro,Monthly,2025-10-27,in_17d6b7acb9,2451.06,Paid,N,N
CUST-1095,Anchor Construction,Pro,Monthly,2025-11-10,in_c605a4079a,2540.75,Paid,N,N
CUST-1095,Anchor Construction,Pro,Monthly,2025-12-23,in_a80afc6b4f,2427.03,Paid,N,N
CUST-1096,Ironwood Mechanical,Starter,Annual (prepaid),2025-01-14,in_92da642c05,304.83,Paid,Y,N
CUST-1096,Ironwood Mechanical,Starter,Annual (prepaid),2025-02-11,in_e0044df3af,294.21,Paid,N,N
CUST-1096,Ironwood Mechanical,Starter,Annual (prepaid),2025-03-12,in_c3826b0273,300.89,Paid,N,N
CUST-1096,Ironwood Mechanical,Starter,Annual (prepaid),2025-04-12,in_4ef4701a95,299.76,Paid,N,N
CUST-1096,Ironwood Mechanical,Starter,Annual (prepaid),2025-05-13,in_e1fc00e61d,295.2,Paid,N,N
CUST-1096,Ironwood Mechanical,Starter,Annual (prepaid),2025-06-09,in_2ddacce063,304.6,Paid,N,N
CUST-1096,Ironwood Mechanical,Starter,Annual (prepaid),2025-07-06,in_721798afb1,300.91,Paid,N,N
CUST-1096,Ironwood Mechanical,Starter,Annual (prepaid),2025-08-07,in_44e94812f1,303.96,Paid,N,N
CUST-1096,Ironwood Mechanical,Starter,Annual (prepaid),2025-09-27,in_e4d3498684,295.63,Paid,N,N
CUST-1096,Ironwood Mechanical,Starter,Annual (prepaid),2025-10-02,in_21cd889302,298.67,Paid,N,N
CUST-1096,Ironwood Mechanical,Starter,Annual (prepaid),2025-11-08,in_c3399a44ae,292.54,Paid,N,N
CUST-1096,Ironwood Mechanical,Starter,Annual (prepaid),2025-12-15,in_de18625812,294.94,Paid,N,N
CUST-1097,Marlow Construction,Growth,Monthly,2025-02-10,in_d90e36a653,916.06,Paid,Y,N
CUST-1097,Marlow Construction,Growth,Monthly,2025-03-05,in_4a44c42b4a,891.93,Paid,N,N
CUST-1097,Marlow Construction,Growth,Monthly,2025-04-24,in_670ab0b010,880.11,Paid,N,N
CUST-1097,Marlow Construction,Growth,Monthly,2025-05-10,in_77223000ab,901.92,Paid,N,N
CUST-1097,Marlow Construction,Growth,Monthly,2025-06-16,in_621d5db703,913.74,Paid,N,N
CUST-1097,Marlow Construction,Growth,Monthly,2025-07-21,in_deab279809,886.81,Paid,N,N
CUST-1097,Marlow Construction,Growth,Monthly,2025-08-20,in_cce37c9679,890.18,Paid,N,N
CUST-1097,Marlow Construction,Growth,Monthly,2025-09-04,in_85d56cc48c,884.71,Paid,N,N
CUST-1097,Marlow Construction,Growth,Monthly,2025-10-04,in_67e586c1bb,893.21,Paid,N,N
CUST-1097,Marlow Construction,Growth,Monthly,2025-11-06,in_52021f3555,883.66,Paid,N,N
CUST-1097,Marlow Construction,Growth,Monthly,2025-12-20,in_1da12c90b1,875.3,Paid,N,N
CUST-1098,Brightline Mechanical,Pro,Monthly,2025-03-27,in_8ea1f0f142,2443.99,Paid,Y,N
CUST-1098,Brightline Mechanical,Pro,Monthly,2025-04-05,in_e4122c16fd,2444.98,Paid,N,N
CUST-1098,Brightline Mechanical,Pro,Monthly,2025-05-09,in_656ab7b79a,2514.64,Paid,N,N
CUST-1098,Brightline Mechanical,Pro,Monthly,2025-06-26,in_4c45b53d97,2440.13,Paid,N,N
CUST-1098,Brightline Mechanical,Pro,Monthly,2025-07-05,in_4ce0d7565e,2525.13,Paid,N,N
CUST-1098,Brightline Mechanical,Pro,Monthly,2025-08-08,in_3632b41181,2565.95,Paid,N,N
CUST-1098,Brightline Mechanical,Pro,Monthly,2025-09-12,in_d973f48271,2446.58,Refunded,N,N
CUST-1098,Brightline Mechanical,Pro,Monthly,2025-10-04,in_3a4731a79b,2510.07,Paid,N,N
CUST-1098,Brightline Mechanical,Pro,Monthly,2025-11-13,in_c6bdd30a37,2553.77,Paid,N,N
CUST-1098,Brightline Mechanical,Pro,Monthly,2025-12-22,in_2072fbb6f7,2483.55,Paid,N,N
CUST-1099,Keystone Concrete,Growth,Monthly,2025-03-17,in_3a7392e51b,912.11,Paid,Y,N
CUST-1099,Keystone Concrete,Growth,Monthly,2025-04-20,in_ae38186ff3,878.68,Paid,N,N
CUST-1099,Keystone Concrete,Growth,Monthly,2025-05-21,in_7b474ef6cc,921.7,Paid,N,N
CUST-1099,Keystone Concrete,Growth,Monthly,2025-06-22,in_a3a3f0eff7,887.71,Paid,N,N
CUST-1099,Keystone Concrete,Growth,Monthly,2025-07-21,in_3920cf4655,904.32,Paid,N,N
CUST-1099,Keystone Concrete,Growth,Monthly,2025-08-09,in_17d95065f2,922.75,Paid,N,N
CUST-1099,Keystone Concrete,Growth,Monthly,2025-09-05,in_c36f5a8a3c,916.57,Paid,N,N
CUST-1099,Keystone Concrete,Growth,Monthly,2025-10-16,in_78838163a1,894.84,Paid,N,N
CUST-1099,Keystone Concrete,Growth,Monthly,2025-11-06,in_610a103ffe,903.38,Paid,N,N
CUST-1099,Keystone Concrete,Growth,Monthly,2025-12-18,in_8b67a37312,885.46,Paid,N,N
CUST-1100,Wexford Electrical Co,Starter,Monthly,2025-03-04,in_3286823e6c,295.14,Paid,Y,N
CUST-1100,Wexford Electrical Co,Starter,Monthly,2025-04-27,in_7e303357e7,302.27,Paid,N,N
CUST-1100,Wexford Electrical Co,Starter,Monthly,2025-05-15,in_44c4580e01,301.12,Paid,N,N
CUST-1100,Wexford Electrical Co,Starter,Monthly,2025-06-13,in_cf3b9a5247,301.84,Paid,N,N
CUST-1100,Wexford Electrical Co,Starter,Monthly,2025-07-03,in_3c87b0e114,300.04,Paid,N,N
CUST-1100,Wexford Electrical Co,Starter,Monthly,2025-08-12,in_493921405e,295.07,Paid,N,N
CUST-1100,Wexford Electrical Co,Starter,Monthly,2025-09-08,in_8af5b2843b,298.43,Paid,N,N
CUST-1100,Wexford Electrical Co,Starter,Monthly,2025-10-03,in_d48fbc57c0,301.36,Paid,N,N
CUST-1100,Wexford Electrical Co,Starter,Monthly,2025-11-09,in_4b1e006f68,304.92,Paid,N,N
CUST-1100,Wexford Electrical Co,Starter,Monthly,2025-12-15,in_ace7277db0,305.03,Paid,N,N
CUST-1101,Harbor Electrical Co,Pro,Monthly,2025-01-24,in_418f84261d,2466.58,Paid,Y,N
CUST-1101,Harbor Electrical Co,Pro,Monthly,2025-02-27,in_4ba6e2cbc1,2478.74,Paid,N,N
CUST-1101,Harbor Electrical Co,Pro,Monthly,2025-03-07,in_c398f4c97f,2516.62,Paid,N,N
CUST-1101,Harbor Electrical Co,Pro,Monthly,2025-04-08,in_cea3dfe6aa,2508.3,Paid,N,N
CUST-1101,Harbor Electrical Co,Pro,Monthly,2025-05-26,in_c8a7f94cff,2550.43,Paid,N,N
CUST-1101,Harbor Electrical Co,Pro,Monthly,2025-06-22,in_dff6b1b323,2491.85,Paid,N,N
CUST-1101,Harbor Electrical Co,Pro,Monthly,2025-07-31,in_18ff02f13f,2506.55,Paid,N,N
CUST-1101,Harbor Electrical Co,Pro,Monthly,2025-08-01,in_e71a568480,2548.47,Paid,N,N
CUST-1101,Harbor Electrical Co,Pro,Monthly,2025-09-26,in_1ec939f88c,2498.15,Paid,N,N
CUST-1101,Harbor Electrical Co,Pro,Monthly,2025-10-09,in_271b8674c6,2438.86,Paid,N,N
CUST-1101,Harbor Electrical Co,Pro,Monthly,2025-11-29,in_cdc0331ac5,2571.52,Paid,N,N
CUST-1101,Harbor Electrical Co,Pro,Monthly,2025-12-31,in_d4326bd590,2528.1,Paid,N,N
CUST-1102,Vantage Builders,Growth,Monthly,2025-02-24,in_d65033279c,891.58,Paid,Y,N
CUST-1102,Vantage Builders,Growth,Monthly,2025-03-12,in_715e190cec,883.22,Paid,N,N
CUST-1102,Vantage Builders,Growth,Monthly,2025-04-11,in_dd1e4e8504,883.67,Paid,N,N
CUST-1102,Vantage Builders,Growth,Monthly,2025-05-24,in_55887d14a4,896.62,Paid,N,N
CUST-1102,Vantage Builders,Growth,Monthly,2025-06-20,in_4a7ecb19c5,882.45,Paid,N,N
CUST-1102,Vantage Builders,Growth,Monthly,2025-07-12,in_e41272201b,915.42,Failed,N,N
CUST-1102,Vantage Builders,Growth,Monthly,2025-08-26,in_867771b023,886.46,Paid,N,N
CUST-1102,Vantage Builders,Growth,Monthly,2025-09-22,in_696fd9b288,890.68,Paid,N,N
CUST-1102,Vantage Builders,Growth,Monthly,2025-10-03,in_c48d72d4b2,874.66,Paid,N,N
CUST-1102,Vantage Builders,Growth,Monthly,2025-11-15,in_df683daff8,900.29,Paid,N,N
CUST-1102,Vantage Builders,Growth,Monthly,2025-12-18,in_aa5ca1fbca,894.49,Paid,N,N
CUST-1103,Ironwood Roofing,Growth,Monthly,2025-01-15,in_e19d1e444f,922.11,Paid,Y,N
CUST-1103,Ironwood Roofing,Growth,Monthly,2025-02-08,in_836975fb4d,913.91,Paid,N,N
CUST-1103,Ironwood Roofing,Growth,Monthly,2025-03-23,in_c75d2b43bf,914.54,Paid,N,N
CUST-1103,Ironwood Roofing,Growth,Monthly,2025-04-28,in_33602e0554,910.92,Paid,N,N
CUST-1103,Ironwood Roofing,Growth,Monthly,2025-05-18,in_7c3e46a24e,884.19,Paid,N,N
CUST-1103,Ironwood Roofing,Growth,Monthly,2025-06-17,in_7ec147bfa1,882.94,Paid,N,N
CUST-1103,Ironwood Roofing,Growth,Monthly,2025-07-26,in_9249b04571,880.63,Paid,N,N
CUST-1103,Ironwood Roofing,Growth,Monthly,2025-08-27,in_cd2a5af603,873.43,Paid,N,N
CUST-1103,Ironwood Roofing,Growth,Monthly,2025-09-16,in_7b247afe98,904.69,Paid,N,N
CUST-1103,Ironwood Roofing,Growth,Monthly,2025-10-27,in_d170ab7ee7,883.85,Paid,N,N
CUST-1103,Ironwood Roofing,Growth,Monthly,2025-11-27,in_227d1d0070,875.4,Paid,N,N
CUST-1103,Ironwood Roofing,Growth,Monthly,2025-12-10,in_b7bc5846dc,877.09,Paid,N,N
CUST-1104,Vantage Electrical Co,Growth,Monthly,2025-07-31,in_a3babfd2c6,903.34,Paid,Y,N
CUST-1104,Vantage Electrical Co,Growth,Monthly,2025-08-29,in_8c4e12272d,889.46,Paid,N,N
CUST-1104,Vantage Electrical Co,Growth,Monthly,2025-09-14,in_6eff8948eb,884.17,Paid,N,N
CUST-1104,Vantage Electrical Co,Growth,Monthly,2025-10-22,in_cbe0cf1586,915.41,Paid,N,N
CUST-1104,Vantage Electrical Co,Growth,Monthly,2025-11-20,in_46a3a37ca4,894.57,Paid,N,N
CUST-1104,Vantage Electrical Co,Growth,Monthly,2025-12-01,in_68de2d24ce,915.06,Paid,N,Y
CUST-1105,Redwood Builders,Starter,Monthly,2025-01-30,in_c6b611281e,297.84,Paid,Y,N
CUST-1105,Redwood Builders,Starter,Monthly,2025-02-15,in_832687a980,299.68,Paid,N,N
CUST-1105,Redwood Builders,Starter,Monthly,2025-03-03,in_7a71645b3b,301.83,Paid,N,N
CUST-1105,Redwood Builders,Starter,Monthly,2025-04-18,in_26c60af0ef,290.17,Paid,N,N
CUST-1105,Redwood Builders,Starter,Monthly,2025-05-18,in_4f4b830e1e,302.33,Paid,N,N
CUST-1105,Redwood Builders,Starter,Monthly,2025-06-08,in_9d645a3eec,306.73,Paid,N,N
CUST-1105,Redwood Builders,Starter,Monthly,2025-07-15,in_1e3ec0f946,300.21,Paid,N,N
CUST-1105,Redwood Builders,Starter,Monthly,2025-08-06,in_c024f27bce,291.69,Paid,N,N
CUST-1105,Redwood Builders,Starter,Monthly,2025-09-06,in_c1d24a3c98,305.13,Paid,N,N
CUST-1105,Redwood Builders,Starter,Monthly,2025-10-22,in_87286edeee,303.66,Paid,N,N
CUST-1105,Redwood Builders,Starter,Monthly,2025-11-08,in_caa2dd3289,307.75,Paid,N,N
CUST-1105,Redwood Builders,Starter,Monthly,2025-12-09,in_4d1eb7c6eb,293.76,Paid,N,N
CUST-1106,Timberview Concrete,Enterprise,Monthly,2025-01-11,in_c0c892a123,6742.95,Paid,Y,N
CUST-1106,Timberview Concrete,Enterprise,Monthly,2025-02-27,in_40c139d2e7,6680.59,Paid,N,N
CUST-1106,Timberview Concrete,Enterprise,Monthly,2025-03-15,in_7821786515,6745.69,Paid,N,N
CUST-1106,Timberview Concrete,Enterprise,Monthly,2025-04-20,in_5dab3ff577,6767.57,Paid,N,N
CUST-1106,Timberview Concrete,Enterprise,Monthly,2025-05-04,in_9a549b7067,6842.37,Paid,N,N
CUST-1106,Timberview Concrete,Enterprise,Monthly,2025-06-10,in_958e953c1a,6767.54,Paid,N,N
CUST-1106,Timberview Concrete,Enterprise,Monthly,2025-07-02,in_86e8602969,6674.34,Paid,N,N
CUST-1106,Timberview Concrete,Enterprise,Monthly,2025-08-29,in_4c8715b48f,6609.53,Failed,N,N
CUST-1106,Timberview Concrete,Enterprise,Monthly,2025-09-08,in_7aef0cd7fd,6784.83,Paid,N,N
CUST-1106,Timberview Concrete,Enterprise,Monthly,2025-10-24,in_48050f359f,6703.86,Paid,N,N
CUST-1106,Timberview Concrete,Enterprise,Monthly,2025-11-08,in_ba3201d0f1,6977.07,Paid,N,N
CUST-1106,Timberview Concrete,Enterprise,Monthly,2025-12-08,in_7953b33fbe,6709.37,Paid,N,N
CUST-1107,Redwood Mechanical,Pro,Monthly,2025-01-22,in_8cd8007d08,2481.15,Paid,Y,N
CUST-1107,Redwood Mechanical,Pro,Monthly,2025-02-12,in_da268c5d3a,2436.43,Paid,N,N
CUST-1107,Redwood Mechanical,Pro,Monthly,2025-03-31,in_c435e8aa0c,2555.48,Paid,N,N
CUST-1107,Redwood Mechanical,Pro,Monthly,2025-04-15,in_90af083f25,2570.39,Paid,N,N
CUST-1107,Redwood Mechanical,Pro,Monthly,2025-05-01,in_c540a2f99d,2556.75,Paid,N,N
CUST-1107,Redwood Mechanical,Pro,Monthly,2025-06-24,in_66803e4d48,2571.42,Paid,N,N
CUST-1107,Redwood Mechanical,Pro,Monthly,2025-07-04,in_e8beaf4c77,2484.14,Paid,N,N
CUST-1107,Redwood Mechanical,Pro,Monthly,2025-08-03,in_8694fbad20,2498.58,Paid,N,N
CUST-1107,Redwood Mechanical,Pro,Monthly,2025-09-19,in_5f240941a1,2517.9,Paid,N,N
CUST-1107,Redwood Mechanical,Pro,Monthly,2025-10-04,in_d3360ca8c2,2568.98,Paid,N,N
CUST-1107,Redwood Mechanical,Pro,Monthly,2025-11-09,in_a6bc9fafaa,2500.93,Paid,N,N
CUST-1107,Redwood Mechanical,Pro,Monthly,2025-12-07,in_a21ef1bc0d,2487.54,Paid,N,N
CUST-1108,Anchor Trades Group,Starter,Annual (prepaid),2025-06-19,in_25cc8b239f,304.24,Paid,Y,N
CUST-1108,Anchor Trades Group,Starter,Annual (prepaid),2025-07-30,in_d65f65fdfe,307.23,Paid,N,N
CUST-1108,Anchor Trades Group,Starter,Annual (prepaid),2025-08-28,in_2f6d687320,303.22,Paid,N,N
CUST-1108,Anchor Trades Group,Starter,Annual (prepaid),2025-09-26,in_284a1bcd84,296.0,Paid,N,N
CUST-1108,Anchor Trades Group,Starter,Annual (prepaid),2025-10-04,in_3f3edc9433,299.29,Paid,N,N
CUST-1108,Anchor Trades Group,Starter,Annual (prepaid),2025-11-05,in_a07b2dd38b,304.03,Paid,N,N
CUST-1108,Anchor Trades Group,Starter,Annual (prepaid),2025-12-20,in_d93ae72b1e,293.11,Paid,N,N
CUST-1109,Ironwood Roofing,Growth,Monthly,2025-01-07,in_cf9484758b,873.08,Paid,Y,N
CUST-1109,Ironwood Roofing,Growth,Monthly,2025-02-07,in_1a914464f7,902.59,Paid,N,N
CUST-1109,Ironwood Roofing,Growth,Monthly,2025-03-30,in_946f7fc955,899.52,Paid,N,N
CUST-1109,Ironwood Roofing,Growth,Monthly,2025-04-30,in_2af6f88c66,923.78,Paid,N,N
CUST-1109,Ironwood Roofing,Growth,Monthly,2025-05-02,in_e837f4bf25,915.61,Paid,N,N
CUST-1109,Ironwood Roofing,Growth,Monthly,2025-06-12,in_a7fb41f03c,896.4,Paid,N,N
CUST-1109,Ironwood Roofing,Growth,Monthly,2025-07-01,in_b959e6ad2a,882.42,Paid,N,N
CUST-1109,Ironwood Roofing,Growth,Monthly,2025-08-09,in_2b424d5d21,885.5,Paid,N,N
CUST-1109,Ironwood Roofing,Growth,Monthly,2025-09-29,in_565d98bc24,914.27,Paid,N,N
CUST-1109,Ironwood Roofing,Growth,Monthly,2025-10-30,in_e29de42ecd,885.08,Paid,N,N
